Id,"Created At","Updated At",Type,Status,"Steam ID",Exterior,"Trade token",Qty,Amount,Currency,"Amount EUR (Approx.)",Name,"Transaction Id","Item Id"
100641101,"2017-04-21 11:09:32","2017-04-21 11:09:32","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46152386,51923398
100641102,"2017-04-21 11:09:32","2017-04-21 11:09:32",Product,Complete,,,,1,14.88,PLN,3.52,"Saints Row IV STEAM CD-KEY GLOBAL",46152386,51923398
100642875,"2017-04-21 11:26:45","2017-04-21 11:26:45","Product Commission",Complete,,,,1,-1.22,AUD,-0.84,"SOMA STEAM CD-KEY GLOBAL",46153147,51924245
100642876,"2017-04-21 11:26:45","2017-04-21 11:26:45","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46153147,51924245
100642877,"2017-04-21 11:26:45","2017-04-21 11:26:45",Product,Complete,,,,1,11.37,AUD,7.81,"SOMA STEAM CD-KEY GLOBAL",46153147,51924245
100643394,"2017-04-21 11:31:44","2017-04-21 11:31:44","Product Commission",Complete,,,,1,-1.04,USD,-0.95,"The Curious Expedition STEAM CD-KEY GLOBAL",46153369,51924504
100643395,"2017-04-21 11:31:44","2017-04-21 11:31:44","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46153369,51924504
100643396,"2017-04-21 11:31:44","2017-04-21 11:31:44",Product,Complete,,,,1,9.64,USD,8.85,"The Curious Expedition STEAM CD-KEY GLOBAL",46153369,51924504
100646233,"2017-04-21 11:57:01","2017-04-21 11:57:01","Product Commission",Complete,,,,1,-3.67,PLN,-0.87,"SOMA STEAM CD-KEY GLOBAL",46154403,51925695
100646234,"2017-04-21 11:57:01","2017-04-21 11:57:01","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46154403,51925695
100646235,"2017-04-21 11:57:01","2017-04-21 11:57:01",Product,Complete,,,,1,34.08,PLN,8.06,"SOMA STEAM CD-KEY GLOBAL",46154403,51925695
100646541,"2017-04-21 11:59:53","2017-04-21 11:59:53","Product Commission",Complete,,,,1,-0.93,GBP,-1.11,"Forts STEAM CD-KEY GLOBAL",46154587,51925919
100646542,"2017-04-21 11:59:53","2017-04-21 11:59:53","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46154587,51925919
100646543,"2017-04-21 11:59:53","2017-04-21 11:59:53",Product,Complete,,,,1,8.61,GBP,10.24,"Forts STEAM CD-KEY GLOBAL",46154587,51925919
100646998,"2017-04-21 12:03:28","2017-04-21 12:03:28","Product Commission",Complete,,,,2,-1.80,USD,-1.65,"Subnautica EARLY ACCESS STEAM CD-KEY GLOBAL",46154759,51926134
100646999,"2017-04-21 12:03:28","2017-04-21 12:03:28","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46154759,51926134
100647000,"2017-04-21 12:03:28","2017-04-21 12:03:28",Product,Complete,,,,2,16.70,USD,15.33,"Subnautica EARLY ACCESS STEAM CD-KEY GLOBAL",46154759,51926134
100647752,"2017-04-21 12:10:04","2017-04-21 12:10:04","Product Commission",Complete,,,,1,-1.62,PLN,-0.38,"Saints Row IV STEAM CD-KEY GLOBAL",46155018,51926446
100647753,"2017-04-21 12:10:04","2017-04-21 12:10:04","Selected Offer Provision (Boost Price)",Complete,,,,1,-3.72,PLN,-0.88,"Saints Row IV STEAM CD-KEY GLOBAL",46155018,51926446
100647754,"2017-04-21 12:10:04","2017-04-21 12:10:04","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46155018,51926446
100647755,"2017-04-21 12:10:04","2017-04-21 12:10:04",Product,Complete,,,,1,18.60,PLN,4.40,"Saints Row IV STEAM CD-KEY GLOBAL",46155018,51926446
100654907,"2017-04-21 13:09:03","2017-04-21 13:09:03","Product Commission",Complete,,,,2,-10.81,RON,-2.38,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46158048,51929997
100654908,"2017-04-21 13:09:03","2017-04-21 13:09:03","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46158048,51929997
100654909,"2017-04-21 13:09:03","2017-04-21 13:09:03",Product,Complete,,,,2,99.83,RON,22.01,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46158048,51929997
100658022,"2017-04-21 13:30:07","2017-04-21 13:30:07","Product Commission",Complete,,,,1,-0.70,GBP,-0.83,"Subnautica EARLY ACCESS STEAM CD-KEY GLOBAL",46159320,51931468
100658023,"2017-04-21 13:30:07","2017-04-21 13:30:07","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46159320,51931468
100658024,"2017-04-21 13:30:07","2017-04-21 13:30:07",Product,Complete,,,,1,6.52,GBP,7.75,"Subnautica EARLY ACCESS STEAM CD-KEY GLOBAL",46159320,51931468
100658735,"2017-04-21 13:35:05","2017-04-21 13:35:05","Product Commission",Complete,,,,1,-0.84,EUR,-0.84,"Subnautica EARLY ACCESS STEAM CD-KEY GLOBAL",46159573,51931751
100658737,"2017-04-21 13:35:05","2017-04-21 13:35:05","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46159573,51931751
100658738,"2017-04-21 13:35:05","2017-04-21 13:35:05",Product,Complete,,,,1,7.79,EUR,7.79,"Subnautica EARLY ACCESS STEAM CD-KEY GLOBAL",46159573,51931751
100658796,"2017-04-21 13:35:31","2017-04-21 13:35:31","Product Commission",Complete,,,,1,-0.99,EUR,-0.99,"Full Throttle Remastered STEAM CD-KEY GLOBAL",46159591,51931772
100658797,"2017-04-21 13:35:31","2017-04-21 13:35:31","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46159591,51931772
100658798,"2017-04-21 13:35:31","2017-04-21 13:35:31",Product,Complete,,,,1,9.15,EUR,9.15,"Full Throttle Remastered STEAM CD-KEY GLOBAL",46159591,51931772
100665015,"2017-04-21 14:19:03","2017-04-21 14:19:03","Product Commission",Complete,,,,1,-1.22,AUD,-0.84,"SOMA STEAM CD-KEY GLOBAL",46162200,51934825
100665016,"2017-04-21 14:19:03","2017-04-21 14:19:03","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46162200,51934825
100665017,"2017-04-21 14:19:03","2017-04-21 14:19:03",Product,Complete,,,,1,11.37,AUD,7.81,"SOMA STEAM CD-KEY GLOBAL",46162200,51934825
100665135,"2017-04-21 14:19:55","2017-04-21 14:19:55","Product Commission",Complete,,,,1,-7.75,ARS,-0.46,"The Final Station STEAM CD-KEY GLOBAL",46155100,51926546
100665136,"2017-04-21 14:19:55","2017-04-21 14:19:55","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46155100,51926546
100665137,"2017-04-21 14:19:55","2017-04-21 14:19:55",Product,Complete,,,,1,72.41,ARS,4.32,"The Final Station STEAM CD-KEY GLOBAL",46155100,51926546
100666045,"2017-04-21 14:26:05","2017-04-21 14:26:05","Product Commission",Complete,,,,1,-5.08,PLN,-1.20,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46162553,51935258
100666047,"2017-04-21 14:26:05","2017-04-21 14:26:05","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46162553,51935258
100666048,"2017-04-21 14:26:05","2017-04-21 14:26:05",Product,Complete,,,,1,46.87,PLN,11.09,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46162553,51935258
100666186,"2017-04-21 14:27:03","2017-04-21 14:27:03","Product Commission",Complete,,,,1,-5.08,PLN,-1.20,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46162650,51935370
100666187,"2017-04-21 14:27:03","2017-04-21 14:27:03","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46162650,51935370
100666188,"2017-04-21 14:27:03","2017-04-21 14:27:03",Product,Complete,,,,1,46.87,PLN,11.09,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46162650,51935370
100671303,"2017-04-21 15:04:02","2017-04-21 15:04:02","Product Commission",Complete,,,,1,-4.73,PLN,-1.12,"Forts STEAM CD-KEY GLOBAL",46164772,51937747
100671304,"2017-04-21 15:04:02","2017-04-21 15:04:02","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46164772,51937747
100671305,"2017-04-21 15:04:02","2017-04-21 15:04:02",Product,Complete,,,,1,43.89,PLN,10.38,"Forts STEAM CD-KEY GLOBAL",46164772,51937747
100675514,"2017-04-21 15:32:50","2017-04-21 15:32:50","Product Commission",Complete,,,,1,-1.19,EUR,-1.19,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46166589,51939851
100675516,"2017-04-21 15:32:50","2017-04-21 15:32:50","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46166589,51939851
100675517,"2017-04-21 15:32:50","2017-04-21 15:32:50",Product,Complete,,,,1,10.99,EUR,10.99,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46166589,51939851
100676612,"2017-04-21 15:40:01","2017-04-21 15:40:01","Product Commission",Complete,,,,1,-1.24,CAD,-0.83,"SOMA STEAM CD-KEY GLOBAL",46167040,51940348
100676613,"2017-04-21 15:40:01","2017-04-21 15:40:01","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46167040,51940348
100676614,"2017-04-21 15:40:01","2017-04-21 15:40:01",Product,Complete,,,,1,11.54,CAD,7.75,"SOMA STEAM CD-KEY GLOBAL",46167040,51940348
100676615,"2017-04-21 15:40:02","2017-04-21 15:40:02","Product Commission",Complete,,,,1,-0.86,EUR,-0.86,"SOMA STEAM CD-KEY GLOBAL",46166541,51939796
100676616,"2017-04-21 15:40:02","2017-04-21 15:40:02","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46166541,51939796
100676617,"2017-04-21 15:40:02","2017-04-21 15:40:02",Product,Complete,,,,1,7.99,EUR,7.99,"SOMA STEAM CD-KEY GLOBAL",46166541,51939796
100682625,"2017-04-21 16:19:57","2017-04-21 16:19:57","Product Commission",Complete,,,,1,-0.39,GBP,-0.46,"The Final Station STEAM CD-KEY GLOBAL",46169614,51943261
100682626,"2017-04-21 16:19:57","2017-04-21 16:19:57","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46169614,51943261
100682627,"2017-04-21 16:19:57","2017-04-21 16:19:57",Product,Complete,,,,1,3.68,GBP,4.37,"The Final Station STEAM CD-KEY GLOBAL",46169614,51943261
100687524,"2017-04-21 16:52:56","2017-04-21 16:52:56","Product Commission",Complete,,,,1,-1.19,EUR,-1.19,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46171682,51945580
100687526,"2017-04-21 16:52:56","2017-04-21 16:52:56","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46171682,51945580
100687527,"2017-04-21 16:52:56","2017-04-21 16:52:56",Product,Complete,,,,1,10.99,EUR,10.99,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46171682,51945580
100687537,"2017-04-21 16:53:02","2017-04-21 16:53:02","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6256529,56441
100687591,"2017-04-21 16:53:19","2017-04-21 16:53:19","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6228884,6159
100687601,"2017-04-21 16:53:28","2017-04-21 16:53:28","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6238187,83835
100687641,"2017-04-21 16:53:53","2017-04-21 16:53:53","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6326281,84203
100687694,"2017-04-21 16:54:06","2017-04-21 16:54:06","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6326282,35152
100687737,"2017-04-21 16:54:34","2017-04-21 16:54:34","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6346220,84107
100687765,"2017-04-21 16:54:51","2017-04-21 16:54:51","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6351024,75468
100688008,"2017-04-21 16:56:03","2017-04-21 16:56:03","Product Commission",Complete,,,,1,-0.92,USD,-0.84,"SOMA STEAM CD-KEY GLOBAL",46171866,51945802
100688009,"2017-04-21 16:56:03","2017-04-21 16:56:03","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46171866,51945802
100688011,"2017-04-21 16:56:03","2017-04-21 16:56:03",Product,Complete,,,,1,8.56,USD,7.86,"SOMA STEAM CD-KEY GLOBAL",46171866,51945802
100688556,"2017-04-21 17:00:03","2017-04-21 17:00:03","Product Commission",Complete,,,,1,-5.08,PLN,-1.20,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46171905,51945842
100688559,"2017-04-21 17:00:03","2017-04-21 17:00:03","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46171905,51945842
100688560,"2017-04-21 17:00:03","2017-04-21 17:00:03",Product,Complete,,,,1,46.87,PLN,11.09,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46171905,51945842
100690356,"2017-04-21 17:59:04","2017-04-21 17:59:04","Product Commission",Complete,,,,1,-1.00,GBP,-1.19,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46172918,51946976
100690357,"2017-04-21 17:59:04","2017-04-21 17:59:04","Selected Offer Provision (Boost Price)",Complete,,,,1,-0.92,GBP,-1.09,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46172918,51946976
100690358,"2017-04-21 17:59:04","2017-04-21 17:59:04","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46172918,51946976
100690359,"2017-04-21 17:59:04","2017-04-21 17:59:04",Product,Complete,,,,1,10.12,GBP,12.03,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46172918,51946976
100691538,"2017-04-21 18:04:38","2017-04-21 18:04:38","Product Commission",Complete,,,,1,-1.19,EUR,-1.19,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46173387,51947480
100691539,"2017-04-21 18:04:38","2017-04-21 18:04:38","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46173387,51947480
100691540,"2017-04-21 18:04:38","2017-04-21 18:04:38",Product,Complete,,,,1,10.99,EUR,10.99,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46173387,51947480
100693606,"2017-04-21 18:14:05","2017-04-21 18:14:05","Product Commission",Complete,,,,1,-5.08,PLN,-1.20,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46174249,51948444
100693607,"2017-04-21 18:14:05","2017-04-21 18:14:05","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46174249,51948444
100693608,"2017-04-21 18:14:05","2017-04-21 18:14:05",Product,Complete,,,,1,46.87,PLN,11.09,"Scrap Mechanic EARLY ACCESS STEAM CD-KEY GLOBAL",46174249,51948444
100700033,"2017-04-21 18:50:10","2017-04-21 18:50:10","Product Commission",Complete,,,,1,-1.22,AUD,-0.84,"SOMA STEAM CD-KEY GLOBAL",46176939,51951607
100700034,"2017-04-21 18:50:10","2017-04-21 18:50:10","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46176939,51951607
100700035,"2017-04-21 18:50:10","2017-04-21 18:50:10",Product,Complete,,,,1,11.37,AUD,7.81,"SOMA STEAM CD-KEY GLOBAL",46176939,51951607
100703080,"2017-04-21 19:06:55","2017-04-21 19:06:55","Product Commission",Complete,,,,1,-0.68,CAD,-0.46,"The Final Station STEAM CD-KEY GLOBAL",46178206,51953095
100703081,"2017-04-21 19:06:55","2017-04-21 19:06:55","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46178206,51953095
100703082,"2017-04-21 19:06:55","2017-04-21 19:06:55",Product,Complete,,,,1,6.34,CAD,4.26,"The Final Station STEAM CD-KEY GLOBAL",46178206,51953095
100704682,"2017-04-21 19:16:07","2017-04-21 19:16:07","Product Commission",Complete,,,,1,-0.47,EUR,-0.47,"The Final Station STEAM CD-KEY GLOBAL",46178863,51953900
100704686,"2017-04-21 19:16:07","2017-04-21 19:16:07","Selected Offer Provision (Boost Price)",Complete,,,,1,-1.10,EUR,-1.10,"The Final Station STEAM CD-KEY GLOBAL",46178863,51953900
100704687,"2017-04-21 19:16:07","2017-04-21 19:16:07","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46178863,51953900
100704688,"2017-04-21 19:16:07","2017-04-21 19:16:07",Product,Complete,,,,1,5.49,EUR,5.49,"The Final Station STEAM CD-KEY GLOBAL",46178863,51953900
100705253,"2017-04-21 19:20:11","2017-04-21 19:20:11","Product Commission",Complete,,,,1,-0.47,EUR,-0.47,"The Final Station STEAM CD-KEY GLOBAL",46179137,51954203
100705254,"2017-04-21 19:20:11","2017-04-21 19:20:11","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46179137,51954203
100705255,"2017-04-21 19:20:11","2017-04-21 19:20:11",Product,Complete,,,,1,4.39,EUR,4.39,"The Final Station STEAM CD-KEY GLOBAL",46179137,51954203
100705562,"2017-04-21 19:22:04","2017-04-21 19:22:04","Product Commission",Complete,,,,1,-0.32,EUR,-0.32,"Among the Sleep STEAM CD-KEY GLOBAL",46179243,51954332
100705565,"2017-04-21 19:22:04","2017-04-21 19:22:04","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46179243,51954332
100705566,"2017-04-21 19:22:04","2017-04-21 19:22:04",Product,Complete,,,,1,2.99,EUR,2.99,"Among the Sleep STEAM CD-KEY GLOBAL",46179243,51954332
100715283,"2017-04-21 20:30:04","2017-04-21 20:30:04","Product Commission",Complete,,,,1,-6.40,DKK,-0.86,"SOMA STEAM CD-KEY GLOBAL",46183330,51959043
100715284,"2017-04-21 20:30:04","2017-04-21 20:30:04","Selected Offer Provision (Boost Price)",Complete,,,,1,-5.94,DKK,-0.80,"SOMA STEAM CD-KEY GLOBAL",46183330,51959043
100715285,"2017-04-21 20:30:04","2017-04-21 20:30:04","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46183330,51959043
100715286,"2017-04-21 20:30:04","2017-04-21 20:30:04",Product,Complete,,,,1,65.37,DKK,8.79,"SOMA STEAM CD-KEY GLOBAL",46183330,51959043
100719253,"2017-04-21 20:53:59","2017-04-21 20:53:59","Product Commission",Complete,,,,1,-0.47,EUR,-0.47,"The Final Station STEAM CD-KEY GLOBAL",46184872,51960800
100719254,"2017-04-21 20:53:59","2017-04-21 20:53:59","Selected Offer Provision (Boost Price)",Complete,,,,1,-1.10,EUR,-1.10,"The Final Station STEAM CD-KEY GLOBAL",46184872,51960800
100719255,"2017-04-21 20:53:59","2017-04-21 20:53:59","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46184872,51960800
100719256,"2017-04-21 20:53:59","2017-04-21 20:53:59",Product,Complete,,,,1,5.49,EUR,5.49,"The Final Station STEAM CD-KEY GLOBAL",46184872,51960800
100727084,"2017-04-21 21:48:04","2017-04-21 21:48:04","Product Commission",Complete,,,,1,-3.50,DKK,-0.47,"The Final Station STEAM CD-KEY GLOBAL",46188026,51964338
100727085,"2017-04-21 21:48:04","2017-04-21 21:48:04","Selected Offer Provision (Boost Price)",Complete,,,,1,-8.16,DKK,-1.10,"The Final Station STEAM CD-KEY GLOBAL",46188026,51964338
100727086,"2017-04-21 21:48:04","2017-04-21 21:48:04","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46188026,51964338
100727087,"2017-04-21 21:48:04","2017-04-21 21:48:04",Product,Complete,,,,1,40.83,DKK,5.49,"The Final Station STEAM CD-KEY GLOBAL",46188026,51964338
100731631,"2017-04-21 22:24:57","2017-04-21 22:24:57","Product Commission",Complete,,,,1,-0.92,USD,-0.84,"SOMA STEAM CD-KEY GLOBAL",46189781,51966341
100731633,"2017-04-21 22:24:57","2017-04-21 22:24:57","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46189781,51966341
100731634,"2017-04-21 22:24:57","2017-04-21 22:24:57",Product,Complete,,,,1,8.56,USD,7.86,"SOMA STEAM CD-KEY GLOBAL",46189781,51966341
100735453,"2017-04-21 22:58:05","2017-04-21 22:58:05","Product Commission",Complete,,,,1,-0.47,EUR,-0.47,"The Final Station STEAM CD-KEY GLOBAL",46191202,51967973
100735454,"2017-04-21 22:58:05","2017-04-21 22:58:05","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46191202,51967973
100735455,"2017-04-21 22:58:05","2017-04-21 22:58:05",Product,Complete,,,,1,4.39,EUR,4.39,"The Final Station STEAM CD-KEY GLOBAL",46191202,51967973
100739774,"2017-04-21 23:41:53","2017-04-21 23:41:53","Product Commission",Complete,,,,1,-0.86,EUR,-0.86,"SOMA STEAM CD-KEY GLOBAL",46192898,51969927
100739775,"2017-04-21 23:41:53","2017-04-21 23:41:53","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46192898,51969927
100739777,"2017-04-21 23:41:53","2017-04-21 23:41:53",Product,Complete,,,,1,7.99,EUR,7.99,"SOMA STEAM CD-KEY GLOBAL",46192898,51969927
100740152,"2017-04-21 23:45:25","2017-04-21 23:45:25","Product Commission",Complete,,,,1,-0.47,EUR,-0.47,"The Final Station STEAM CD-KEY GLOBAL",46193067,51970128
100740153,"2017-04-21 23:45:25","2017-04-21 23:45:25","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46193067,51970128
100740154,"2017-04-21 23:45:25","2017-04-21 23:45:25",Product,Complete,,,,1,4.39,EUR,4.39,"The Final Station STEAM CD-KEY GLOBAL",46193067,51970128
100749599,"2017-04-22 01:36:37","2017-04-22 01:36:37","Product Commission",Complete,,,,1,-0.34,USD,-0.31,"Among the Sleep STEAM CD-KEY GLOBAL",46196894,51974529
100749600,"2017-04-22 01:36:37","2017-04-22 01:36:37","Selected Offer Provision (Boost Price)",Complete,,,,1,0.00,USD,0.00,"Among the Sleep STEAM CD-KEY GLOBAL",46196894,51974529
100749601,"2017-04-22 01:36:37","2017-04-22 01:36:37","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46196894,51974529
100749602,"2017-04-22 01:36:37","2017-04-22 01:36:37",Product,Complete,,,,1,3.20,USD,2.94,"Among the Sleep STEAM CD-KEY GLOBAL",46196894,51974529
100758276,"2017-04-22 03:28:04","2017-04-22 03:28:04","Product Commission",Complete,,,,1,-0.50,USD,-0.46,"The Final Station STEAM CD-KEY GLOBAL",46200289,51978391
100758277,"2017-04-22 03:28:04","2017-04-22 03:28:04","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46200289,51978391
100758278,"2017-04-22 03:28:04","2017-04-22 03:28:04",Product,Complete,,,,1,4.71,USD,4.32,"The Final Station STEAM CD-KEY GLOBAL",46200289,51978391
100764247,"2017-04-22 04:52:04","2017-04-22 04:52:04","Product Commission",Complete,,,,1,-0.50,USD,-0.46,"The Final Station STEAM CD-KEY GLOBAL",46202398,51980850
100764248,"2017-04-22 04:52:04","2017-04-22 04:52:04","Selected Offer Provision (Boost Price)",Complete,,,,1,-1.18,USD,-1.08,"The Final Station STEAM CD-KEY GLOBAL",46202398,51980850
100764249,"2017-04-22 04:52:04","2017-04-22 04:52:04","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46202398,51980850
100764250,"2017-04-22 04:52:04","2017-04-22 04:52:04",Product,Complete,,,,1,5.89,USD,5.41,"The Final Station STEAM CD-KEY GLOBAL",46202398,51980850
100768703,"2017-04-22 06:02:02","2017-04-22 06:02:02","Product Commission",Complete,,,,1,-7.80,ARS,-0.47,"The Final Station STEAM CD-KEY GLOBAL",46204082,51982766
100768707,"2017-04-22 06:02:02","2017-04-22 06:02:02","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46204082,51982766
100768708,"2017-04-22 06:02:02","2017-04-22 06:02:02",Product,Complete,,,,1,72.88,ARS,4.35,"The Final Station STEAM CD-KEY GLOBAL",46204082,51982766
100773294,"2017-04-22 07:21:02","2017-04-22 07:21:02","Product Commission",Complete,,,,1,-0.94,USD,-0.86,"CPUCores :: Maximize Your FPS STEAM CD-KEY GLOBAL",46205842,51984799
100773295,"2017-04-22 07:21:02","2017-04-22 07:21:02","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46205842,51984799
100773296,"2017-04-22 07:21:02","2017-04-22 07:21:02",Product,Complete,,,,1,8.78,USD,8.06,"CPUCores :: Maximize Your FPS STEAM CD-KEY GLOBAL",46205842,51984799
100773335,"2017-04-22 07:21:50","2017-04-22 07:21:50","Product Commission",Complete,,,,1,-0.47,EUR,-0.47,"The Final Station STEAM CD-KEY GLOBAL",46205861,51984818
100773338,"2017-04-22 07:21:50","2017-04-22 07:21:50","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46205861,51984818
100773339,"2017-04-22 07:21:50","2017-04-22 07:21:50",Product,Complete,,,,1,4.39,EUR,4.39,"The Final Station STEAM CD-KEY GLOBAL",46205861,51984818
100780979,"2017-04-22 08:54:26","2017-04-22 08:54:26","Product Commission",Complete,,,,1,-53.82,JPY,-0.44,"Torchlight II STEAM CD-KEY GLOBAL",46208972,51988470
100780982,"2017-04-22 08:54:26","2017-04-22 08:54:26","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46208972,51988470
100780984,"2017-04-22 08:54:26","2017-04-22 08:54:26",Product,Complete,,,,1,501.93,JPY,4.13,"Torchlight II STEAM CD-KEY GLOBAL",46208972,51988470
100781205,"2017-04-22 08:56:32","2017-04-22 08:56:32","Product Commission",Complete,,,,1,-0.97,EUR,-0.97,"Full Throttle Remastered STEAM CD-KEY GLOBAL",46209055,51988563
100781206,"2017-04-22 08:56:32","2017-04-22 08:56:32","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46209055,51988563
100781207,"2017-04-22 08:56:32","2017-04-22 08:56:32",Product,Complete,,,,1,8.99,EUR,8.99,"Full Throttle Remastered STEAM CD-KEY GLOBAL",46209055,51988563
100781714,"2017-04-22 09:01:47","2017-04-22 09:01:47","Product Commission",Complete,,,,1,-0.97,EUR,-0.97,"Full Throttle Remastered STEAM CD-KEY GLOBAL",46209176,51988698
100781715,"2017-04-22 09:01:47","2017-04-22 09:01:47","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46209176,51988698
100781716,"2017-04-22 09:01:47","2017-04-22 09:01:47",Product,Complete,,,,1,8.99,EUR,8.99,"Full Throttle Remastered STEAM CD-KEY GLOBAL",46209176,51988698
100782607,"2017-04-22 09:11:03","2017-04-22 09:11:03","Product Commission",Complete,,,,1,-0.86,EUR,-0.86,"SOMA STEAM CD-KEY GLOBAL",46209651,51989255
100782608,"2017-04-22 09:11:03","2017-04-22 09:11:03","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46209651,51989255
100782609,"2017-04-22 09:11:03","2017-04-22 09:11:03",Product,Complete,,,,1,7.99,EUR,7.99,"SOMA STEAM CD-KEY GLOBAL",46209651,51989255
100784627,"2017-04-22 09:30:26","2017-04-22 09:30:26","Product Commission",Complete,,,,1,-0.97,EUR,-0.97,"Full Throttle Remastered STEAM CD-KEY GLOBAL",46210387,51990136
100784628,"2017-04-22 09:30:26","2017-04-22 09:30:26","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,46210387,51990136
100784629,"2017-04-22 09:30:26","2017-04-22 09:30:26",Product,Complete,,,,1,8.99,EUR,8.99,"Full Throttle Remastered STEAM CD-KEY GLOBAL",46210387,51990136
